time_s,ax,ay,az,gx,gy,gz,current,voltage,power,label
91.623,-1100.0,-500.0,23512.0,-353.0,-482.0,-40.0,0.202,12.26,2.47,defect
91.73,112.0,-1120.0,23420.0,-233.0,197.0,8.0,0.117,12.22,1.43,defect
91.838,4164.0,-376.0,19636.0,-381.0,1339.0,72.0,0.133,12.23,1.62,defect
91.947,-3516.0,48.0,22384.0,-412.0,-226.0,-183.0,0.222,12.32,2.73,defect
92.055,-292.0,-1516.0,21456.0,-360.0,138.0,-32.0,0.415,12.36,5.13,defect
92.163,2212.0,-1608.0,19848.0,-281.0,497.0,-121.0,0.45,12.38,5.56,defect
92.27,6080.0,720.0,18856.0,-506.0,1298.0,16.0,0.407,12.34,5.55,defect
92.379,1236.0,-608.0,21032.0,-429.0,264.0,-70.0,0.276,12.3,3.39,defect
92.486,-2548.0,-860.0,23964.0,-283.0,-310.0,-105.0,0.179,12.25,2.19,defect
92.594,804.0,-588.0,20188.0,-366.0,-176.0,-168.0,0.114,12.22,1.45,defect
92.702,-296.0,216.0,22396.0,-152.0,-377.0,151.0,0.151,12.24,1.85,defect
92.811,4468.0,556.0,20784.0,-365.0,597.0,-5.0,0.297,12.3,3.66,defect
92.919,4804.0,1436.0,19044.0,-362.0,997.0,186.0,0.421,12.37,5.2,defect
93.026,708.0,-1284.0,22952.0,-321.0,-100.0,-148.0,0.455,12.38,5.62,defect
93.135,540.0,-1016.0,20504.0,-286.0,-231.0,-79.0,0.415,12.34,5.12,defect
93.243,764.0,-620.0,20560.0,-428.0,318.0,-113.0,0.223,12.27,2.73,defect
93.351,304.0,-396.0,23152.0,-347.0,431.0,-94.0,0.144,12.23,1.76,defect
93.458,960.0,-848.0,20608.0,-274.0,143.0,-48.0,0.111,12.22,1.36,defect
93.567,48.0,-600.0,20680.0,-342.0,45.0,-54.0,0.158,12.26,1.94,defect
93.676,7720.0,-1348.0,17296.0,-447.0,1518.0,-81.0,0.295,12.32,3.64,defect
93.783,-456.0,-780.0,19212.0,-343.0,448.0,-40.0,0.397,12.36,4.91,defect
93.891,-1364.0,-1024.0,21604.0,-404.0,-289.0,-121.0,0.449,12.37,5.55,defect
94.001,1632.0,24.0,21336.0,-377.0,251.0,33.0,0.36,12.33,4.44,defect
94.108,1140.0,-2140.0,21004.0,-416.0,585.0,-35.0,0.236,12.28,2.89,defect
94.216,2000.0,-708.0,21008.0,-396.0,459.0,-130.0,0.125,12.22,1.53,defect
94.325,-724.0,884.0,20324.0,-318.0,-63.0,-25.0,0.12,12.22,1.47,defect
94.432,144.0,160.0,21180.0,-312.0,-60.0,9.0,0.167,12.29,2.05,defect
94.541,212.0,-2060.0,23216.0,-415.0,114.0,-333.0,0.365,12.34,4.52,defect
94.648,-1916.0,-1492.0,24216.0,-300.0,-414.0,-91.0,0.437,12.37,5.41,defect
94.756,-528.0,-460.0,23060.0,-392.0,-83.0,-24.0,0.449,12.36,5.65,defect
94.866,3352.0,-1740.0,21560.0,-407.0,1042.0,-179.0,0.333,12.32,4.1,defect
94.972,-44.0,-956.0,23468.0,-387.0,308.0,-282.0,0.222,12.27,2.72,defect
95.081,2672.0,-1644.0,19020.0,-384.0,764.0,-59.0,0.12,12.22,1.47,defect
95.189,260.0,876.0,21640.0,-444.0,4.0,-39.0,0.122,12.22,1.49,defect
95.298,536.0,-1192.0,22264.0,-197.0,272.0,-20.0,0.165,12.26,2.03,defect
95.404,-216.0,1064.0,19992.0,-410.0,89.0,-34.0,0.361,12.34,4.46,defect
95.514,360.0,1208.0,22408.0,-406.0,-102.0,14.0,0.433,12.37,5.36,defect
95.622,-1420.0,-932.0,23420.0,-219.0,255.0,-350.0,0.456,12.37,5.64,defect
95.729,-1236.0,352.0,22248.0,-376.0,-146.0,18.0,0.342,12.32,4.21,defect
95.838,4256.0,-2756.0,22104.0,-283.0,1158.0,173.0,0.225,12.26,2.76,defect
95.946,6292.0,576.0,19028.0,-368.0,1182.0,49.0,0.149,12.23,1.83,defect
96.055,6344.0,-1216.0,18848.0,-360.0,1495.0,68.0,0.116,12.22,1.42,defect
96.161,180.0,-368.0,22624.0,-421.0,11.0,-69.0,0.151,12.25,1.86,defect
96.27,-348.0,-144.0,22064.0,-421.0,41.0,64.0,0.305,12.34,3.77,defect
96.378,4172.0,-500.0,18988.0,-302.0,1028.0,143.0,0.421,12.37,5.22,defect
96.486,2628.0,-500.0,19316.0,-305.0,724.0,-25.0,0.452,12.38,5.59,defect
96.593,828.0,284.0,19304.0,-14.0,-482.0,265.0,0.36,12.33,5.3,defect
96.701,372.0,268.0,19256.0,-445.0,12.0,227.0,0.225,12.27,2.75,defect
96.81,-44.0,744.0,20904.0,-504.0,284.0,-75.0,0.139,12.22,1.7,defect
96.918,2780.0,1052.0,19512.0,-457.0,624.0,39.0,0.125,12.23,1.54,defect
97.026,-1468.0,-24.0,24128.0,-371.0,-599.0,-167.0,0.218,12.28,2.68,defect
97.135,-536.0,-692.0,20972.0,-247.0,120.0,-59.0,0.352,12.34,4.35,defect
97.243,-340.0,-1256.0,22200.0,-283.0,68.0,-170.0,0.454,12.38,5.62,defect
97.35,1776.0,-2240.0,22064.0,-253.0,802.0,81.0,0.44,12.36,5.43,defect
97.459,876.0,1084.0,22024.0,-404.0,119.0,-16.0,0.31,12.31,3.8,defect
97.567,-1604.0,-568.0,23520.0,-340.0,1314.0,-302.0,0.162,12.23,1.98,defect
97.675,-2112.0,444.0,20820.0,-499.0,-4.0,3.0,0.112,12.22,1.37,defect
97.782,1888.0,1120.0,21024.0,-348.0,457.0,134.0,0.148,12.25,1.81,defect
97.891,1244.0,2028.0,23424.0,-415.0,373.0,197.0,0.321,12.34,3.97,defect
97.999,-1228.0,-872.0,19792.0,-260.0,52.0,-63.0,0.428,12.37,5.3,defect
98.107,-3660.0,-1256.0,22732.0,-183.0,-393.0,-218.0,0.453,12.38,5.6,defect
98.216,-788.0,-1576.0,21528.0,-293.0,116.0,-120.0,0.291,12.3,3.57,defect
98.324,6584.0,-516.0,17752.0,-370.0,277.0,94.0,0.178,12.25,2.18,defect
98.432,1144.0,-1608.0,19824.0,-355.0,578.0,-128.0,0.12,12.22,1.47,defect
98.539,1208.0,2284.0,20960.0,-725.0,494.0,99.0,0.148,12.24,1.82,defect
98.648,7224.0,268.0,16888.0,-372.0,1934.0,220.0,0.263,12.3,3.24,defect
98.757,-3292.0,-664.0,22868.0,-313.0,-152.0,-184.0,0.389,12.37,4.81,defect
98.865,3856.0,-1432.0,19448.0,-234.0,957.0,-123.0,0.454,12.37,5.62,defect
98.972,580.0,692.0,20060.0,-487.0,180.0,-162.0,0.435,12.36,5.37,defect
99.08,872.0,800.0,20092.0,-342.0,-447.0,-80.0,0.257,12.28,3.83,defect
99.189,732.0,-1352.0,20952.0,-267.0,57.0,-158.0,0.152,12.23,1.86,defect
99.297,-548.0,-1104.0,21964.0,-512.0,235.0,-250.0,0.116,12.22,1.42,defect
99.405,3060.0,1108.0,19236.0,-404.0,614.0,95.0,0.161,12.26,1.98,defect
99.512,1592.0,-1084.0,20476.0,-254.0,583.0,-236.0,0.308,12.32,3.81,defect
99.621,1836.0,696.0,21212.0,-461.0,286.0,82.0,0.418,12.36,5.17,defect
99.728,-104.0,-744.0,23436.0,-348.0,85.0,-221.0,0.463,12.37,5.72,defect
99.836,168.0,-584.0,21180.0,-333.0,254.0,-257.0,0.381,12.34,4.7,defect
99.945,-3628.0,-1708.0,23288.0,-238.0,-625.0,-258.0,0.238,12.28,2.92,defect
100.054,2548.0,-1276.0,21240.0,-324.0,832.0,-91.0,0.116,12.22,1.42,defect
100.163,-1160.0,-2428.0,21060.0,-235.0,195.0,-197.0,0.142,12.23,1.75,defect
100.27,660.0,-36.0,22412.0,-465.0,92.0,-19.0,0.24,12.29,2.96,defect
100.379,2940.0,-1544.0,22768.0,-464.0,484.0,-169.0,0.41,12.36,5.08,defect
100.486,2376.0,-668.0,21220.0,-397.0,281.0,-147.0,0.448,12.38,5.55,defect
100.595,-2284.0,-424.0,23672.0,-455.0,150.0,-168.0,0.454,12.36,5.61,defect
100.702,-92.0,-268.0,22072.0,-260.0,-45.0,-35.0,0.256,12.29,3.15,defect
100.81,-1028.0,-1192.0,22352.0,-295.0,89.0,-157.0,0.162,12.24,1.98,defect
100.919,1904.0,-1484.0,20160.0,-340.0,313.0,-224.0,0.118,12.22,1.45,defect
101.027,5292.0,-1708.0,20200.0,-234.0,1043.0,-125.0,0.155,12.24,1.9,defect
101.135,1220.0,-172.0,19576.0,-504.0,420.0,-27.0,0.318,12.31,3.93,defect
101.243,-1372.0,-136.0,19056.0,-257.0,-519.0,86.0,0.453,12.37,5.11,defect
101.351,-320.0,-368.0,22808.0,-260.0,640.0,-254.0,0.455,12.37,5.63,defect
101.459,2496.0,276.0,18896.0,-327.0,468.0,-130.0,0.398,12.34,4.91,defect
101.567,-1540.0,-1044.0,23700.0,-471.0,131.0,-181.0,0.199,12.26,2.44,defect
101.674,-400.0,292.0,19320.0,-355.0,171.0,-96.0,0.124,12.23,1.52,defect
101.782,2488.0,1564.0,18136.0,-464.0,472.0,103.0,0.122,12.22,1.49,defect
101.89,-3956.0,-928.0,24332.0,-347.0,-850.0,-216.0,0.248,12.29,3.06,defect
101.999,2160.0,-868.0,16500.0,-283.0,737.0,10.0,0.358,12.35,4.42,defect
102.107,1152.0,32.0,21240.0,-274.0,92.0,-83.0,0.446,12.38,5.52,defect
102.215,48.0,-320.0,21940.0,-245.0,237.0,-91.0,0.437,12.36,5.39,defect
102.323,948.0,-924.0,20024.0,-372.0,352.0,38.0,0.293,12.31,3.59,defect
102.432,184.0,-1304.0,21268.0,-354.0,76.0,-166.0,0.19,12.25,2.32,defect
102.54,-2624.0,-3904.0,24432.0,116.0,-853.0,-180.0,0.115,12.22,1.41,defect
102.648,-160.0,-3144.0,20248.0,-173.0,474.0,-187.0,0.141,12.24,1.73,defect
102.756,2364.0,-2012.0,20720.0,-310.0,624.0,143.0,0.228,12.3,2.81,defect
102.863,1856.0,72.0,20824.0,-269.0,397.0,41.0,0.403,12.36,4.99,defect
102.971,984.0,-612.0,22512.0,-312.0,542.0,-56.0,0.457,12.38,5.66,defect
103.08,1700.0,-1224.0,20064.0,-242.0,615.0,-113.0,0.452,12.35,5.58,defect
103.188,-1576.0,120.0,21424.0,-406.0,-105.0,14.0,0.274,12.3,3.37,defect
103.296,1876.0,48.0,22592.0,-354.0,374.0,-124.0,0.175,12.25,2.15,defect
103.404,2304.0,-1140.0,20840.0,-285.0,659.0,101.0,0.115,12.22,1.52,defect
103.512,488.0,-1212.0,20932.0,-270.0,377.0,66.0,0.144,12.24,1.77,defect
103.62,-4808.0,-48.0,23548.0,-526.0,-1018.0,-134.0,0.269,12.3,3.31,defect
103.727,1840.0,-1176.0,24684.0,-592.0,603.0,-276.0,0.434,12.37,5.38,defect
103.836,-512.0,-932.0,21584.0,-318.0,95.0,-153.0,0.457,12.38,5.64,defect
103.944,-40.0,-1684.0,23816.0,-306.0,-71.0,-223.0,0.421,12.35,5.19,defect
104.052,5400.0,-124.0,18108.0,-33.0,473.0,-97.0,0.213,12.26,2.61,defect
104.159,6436.0,760.0,18624.0,-435.0,529.0,38.0,0.133,12.22,1.62,defect
104.269,7256.0,-2188.0,19608.0,-320.0,1370.0,-214.0,0.117,12.22,1.43,defect
104.377,1988.0,-1300.0,20412.0,-223.0,382.0,-191.0,0.228,12.29,2.81,defect
104.485,-1108.0,-1320.0,23216.0,-406.0,30.0,-152.0,0.363,12.34,4.49,defect
104.592,-1120.0,312.0,23244.0,-637.0,254.0,-198.0,0.436,12.37,5.4,defect
104.7,40.0,-944.0,21512.0,-264.0,229.0,-107.0,0.447,12.36,5.52,defect
104.808,-2432.0,-2432.0,23124.0,-367.0,-318.0,-245.0,0.331,12.33,4.07,defect
104.918,1468.0,-156.0,19088.0,-197.0,-649.0,-8.0,0.17,12.24,2.07,defect
105.026,2048.0,-1044.0,19856.0,-264.0,651.0,-254.0,0.115,12.22,1.4,defect
105.134,4756.0,-884.0,20660.0,-234.0,897.0,-72.0,0.148,12.24,1.82,defect
105.241,5440.0,-288.0,18428.0,-304.0,1019.0,11.0,0.258,12.33,3.19,defect
105.35,1104.0,652.0,21048.0,-409.0,209.0,232.0,0.429,12.37,5.32,defect
105.457,-1276.0,-8.0,22284.0,-487.0,-133.0,-120.0,0.465,12.38,5.75,defect
105.566,3884.0,648.0,21584.0,-426.0,809.0,127.0,0.447,12.34,5.51,defect
105.674,4580.0,-316.0,18100.0,-369.0,1134.0,86.0,0.267,12.29,3.28,defect
105.781,5000.0,-800.0,19676.0,-276.0,1101.0,-10.0,0.165,12.24,2.02,defect
105.891,-8796.0,44.0,23720.0,-443.0,-1853.0,138.0,0.116,12.22,1.46,defect
105.997,5760.0,196.0,17464.0,-395.0,1394.0,34.0,0.148,12.25,1.82,defect
106.107,824.0,-700.0,19996.0,-440.0,135.0,-155.0,0.288,12.3,3.56,defect
106.215,1884.0,176.0,18832.0,-390.0,-65.0,-153.0,0.43,12.37,5.32,defect
106.323,2596.0,-960.0,18488.0,-405.0,810.0,-14.0,0.456,12.38,5.64,defect
106.431,4600.0,-336.0,20652.0,-347.0,787.0,43.0,0.406,12.34,5.01,defect
106.539,-476.0,-104.0,22308.0,-345.0,-161.0,-28.0,0.205,12.26,2.51,defect
106.647,7832.0,-580.0,15184.0,-423.0,1361.0,193.0,0.141,12.21,1.72,defect
106.755,6192.0,-1412.0,21844.0,-161.0,1038.0,-149.0,0.113,12.23,1.38,defect
106.863,-400.0,-1668.0,22796.0,-393.0,239.0,-234.0,0.196,12.28,2.41,defect
106.971,3308.0,868.0,21476.0,-469.0,633.0,18.0,0.332,12.33,4.1,defect
107.078,2280.0,-2004.0,22884.0,-242.0,283.0,-159.0,0.412,12.37,5.1,defect
107.187,136.0,-480.0,21680.0,-178.0,376.0,-119.0,0.458,12.37,5.66,defect
107.295,4656.0,-296.0,20232.0,-395.0,1024.0,9.0,0.372,12.34,4.58,defect
107.403,2296.0,-200.0,20564.0,-343.0,438.0,-132.0,0.244,12.26,3.0,defect
107.512,-4580.0,-1540.0,25064.0,-278.0,-36.0,-227.0,0.134,12.22,1.63,defect
107.62,-3500.0,912.0,24624.0,-413.0,-917.0,-116.0,0.116,12.22,1.42,defect
107.727,-344.0,-2116.0,22480.0,-274.0,-94.0,-193.0,0.168,12.26,1.74,defect
107.836,-460.0,-720.0,22576.0,-409.0,-257.0,-211.0,0.285,12.31,3.51,defect
107.943,-6612.0,-660.0,22988.0,-446.0,-1252.0,20.0,0.38,12.36,4.7,defect
108.052,-44.0,-1344.0,21980.0,-360.0,-168.0,-155.0,0.454,12.38,5.62,defect
108.159,-304.0,604.0,21624.0,-507.0,-138.0,-92.0,0.436,12.36,5.38,defect
108.267,516.0,-768.0,21836.0,-571.0,514.0,-129.0,0.31,12.32,3.81,defect
108.375,-4808.0,-48.0,24016.0,-443.0,-728.0,-137.0,0.161,12.24,1.97,defect
108.484,5176.0,-528.0,18908.0,-338.0,1097.0,-31.0,0.122,12.22,1.49,defect
108.593,2896.0,728.0,21292.0,-377.0,579.0,14.0,0.118,12.22,1.45,defect
108.7,-224.0,-348.0,22612.0,-345.0,-310.0,120.0,0.199,12.27,2.44,defect
108.808,-1456.0,-1936.0,24856.0,-252.0,673.0,-144.0,0.322,12.33,3.98,defect
108.916,652.0,-1472.0,20196.0,-392.0,379.0,-142.0,0.403,12.36,4.99,defect
109.024,640.0,412.0,23008.0,-398.0,283.0,-47.0,0.463,12.38,5.73,defect
109.132,936.0,-112.0,17980.0,-307.0,565.0,-87.0,0.44,12.35,5.43,defect
109.239,1540.0,-648.0,22340.0,-312.0,153.0,-204.0,0.307,12.31,3.77,defect
109.348,72.0,-1268.0,19904.0,-288.0,-475.0,-153.0,0.163,12.24,2.0,defect
109.456,7012.0,1884.0,15732.0,-495.0,1636.0,75.0,0.119,12.22,1.46,defect
109.564,-632.0,200.0,20304.0,-437.0,442.0,67.0,0.125,12.25,1.53,defect
109.672,-1604.0,788.0,20928.0,-319.0,-400.0,171.0,0.245,12.29,3.01,defect
109.78,1452.0,-312.0,20924.0,-267.0,673.0,8.0,0.355,12.34,4.39,defect
109.889,3220.0,-748.0,20040.0,-260.0,403.0,34.0,0.447,12.38,5.31,defect
109.996,-6044.0,-652.0,24224.0,-474.0,-1069.0,-135.0,0.445,12.36,5.5,defect
110.106,896.0,-512.0,20364.0,-383.0,319.0,72.0,0.285,12.3,3.49,defect
110.214,-1516.0,764.0,20528.0,-444.0,-301.0,157.0,0.144,12.23,2.17,defect
110.322,-2456.0,-1168.0,23124.0,-321.0,-63.0,-244.0,0.112,12.22,1.37,defect
110.43,-3428.0,-1796.0,24308.0,-183.0,-576.0,-120.0,0.137,12.24,1.68,defect
110.539,1196.0,-308.0,20784.0,-214.0,59.0,116.0,0.337,12.34,3.45,defect
110.647,-28.0,-896.0,22208.0,-477.0,471.0,-50.0,0.454,12.37,5.61,defect
110.755,568.0,-2008.0,25156.0,51.0,491.0,-201.0,0.465,12.37,5.75,defect
110.863,3212.0,1196.0,19144.0,-368.0,868.0,148.0,0.377,12.34,4.64,defect
110.97,544.0,-584.0,21648.0,-385.0,212.0,120.0,0.236,12.29,2.9,defect
111.08,-1456.0,-2476.0,24324.0,-246.0,-286.0,-353.0,0.155,12.23,1.9,defect
111.188,3168.0,-624.0,20384.0,-349.0,813.0,-17.0,0.134,12.23,1.64,defect
111.297,-1608.0,-792.0,20224.0,-543.0,-590.0,27.0,0.225,12.28,2.77,defect
111.405,-836.0,-1628.0,24004.0,-404.0,699.0,48.0,0.357,12.34,4.42,defect
111.513,-4696.0,-732.0,23124.0,-490.0,-742.0,-268.0,0.452,12.38,5.6,defect
111.621,964.0,-1896.0,21688.0,-381.0,423.0,-222.0,0.448,12.35,5.53,defect
111.729,9048.0,480.0,18768.0,-367.0,1715.0,214.0,0.293,12.3,3.6,defect
111.836,2880.0,-2048.0,21488.0,-147.0,924.0,-50.0,0.147,12.23,1.8,defect
111.944,1032.0,-296.0,20128.0,-391.0,120.0,-118.0,0.115,12.22,1.41,defect
112.053,3976.0,-1064.0,16324.0,-248.0,949.0,268.0,0.152,12.24,1.86,defect
112.161,-6112.0,888.0,23720.0,-455.0,-1040.0,-82.0,0.325,12.33,4.01,defect
112.268,3532.0,-1728.0,20704.0,-295.0,444.0,-168.0,0.424,12.37,5.24,defect
112.377,3316.0,-1360.0,20904.0,-426.0,796.0,75.0,0.461,12.37,5.7,defect
112.485,596.0,-384.0,20504.0,-247.0,319.0,-55.0,0.361,12.33,4.45,defect
112.593,24.0,-2008.0,21216.0,-417.0,497.0,-182.0,0.219,12.27,2.68,defect
112.7,6224.0,272.0,17404.0,-330.0,1354.0,259.0,0.14,12.21,1.71,defect
112.808,-1628.0,-620.0,22868.0,-226.0,-490.0,23.0,0.135,12.23,1.65,defect
112.916,4636.0,-1124.0,20376.0,-290.0,867.0,71.0,0.24,12.3,2.96,defect
113.025,500.0,-1720.0,20840.0,-320.0,350.0,-112.0,0.42,12.36,4.72,defect
113.133,2288.0,560.0,18864.0,-466.0,648.0,84.0,0.469,12.37,5.8,defect
113.241,620.0,-724.0,21440.0,-375.0,164.0,6.0,0.415,12.34,5.12,defect
113.348,2184.0,324.0,18848.0,-573.0,390.0,26.0,0.21,12.27,2.57,defect
113.458,1800.0,2000.0,20844.0,-308.0,199.0,91.0,0.134,12.22,1.64,defect
113.566,16.0,-428.0,21536.0,-388.0,329.0,-121.0,0.116,12.22,1.42,defect
113.674,-3236.0,-1768.0,21748.0,-358.0,-174.0,-237.0,0.19,12.27,2.33,defect
113.782,-1716.0,-528.0,24316.0,-413.0,21.0,-123.0,0.376,12.35,4.65,defect
113.891,7960.0,64.0,17332.0,-62.0,1249.0,-56.0,0.435,12.38,5.38,defect
113.998,0.0,-1448.0,20848.0,-199.0,152.0,-80.0,0.442,12.36,5.46,defect
114.107,956.0,696.0,22144.0,-406.0,54.0,124.0,0.337,12.33,4.15,defect
114.215,1204.0,372.0,21012.0,-315.0,401.0,75.0,0.203,12.26,2.49,defect
114.323,3792.0,732.0,19260.0,-360.0,771.0,76.0,0.114,12.22,1.4,defect
114.431,-1208.0,-1508.0,24724.0,-191.0,-340.0,-362.0,0.141,12.24,1.73,defect
114.54,1740.0,-880.0,19072.0,-430.0,-469.0,129.0,0.302,12.32,3.73,defect
114.649,-2556.0,-1200.0,20944.0,-327.0,-433.0,-258.0,0.464,12.38,5.75,defect
114.758,4276.0,-2820.0,22084.0,-384.0,1145.0,-547.0,0.439,12.35,5.42,defect
114.865,-740.0,268.0,23404.0,-401.0,-560.0,-37.0,0.31,12.31,3.8,defect
114.973,-1236.0,48.0,22712.0,-671.0,-16.0,-157.0,0.16,12.23,1.95,defect
115.081,1960.0,-84.0,21236.0,-401.0,338.0,-128.0,0.112,12.22,1.37,defect
115.19,2760.0,732.0,20256.0,-413.0,636.0,-88.0,0.137,12.23,1.68,defect
115.298,-2640.0,-1428.0,21992.0,-196.0,-517.0,-131.0,0.279,12.31,3.44,defect
115.407,3888.0,-1684.0,21264.0,-538.0,766.0,-207.0,0.424,12.37,5.25,defect
115.514,-1860.0,388.0,22596.0,-526.0,138.0,-148.0,0.461,12.37,5.7,defect
115.623,2260.0,-1064.0,20108.0,-386.0,517.0,-99.0,0.367,12.33,4.52,defect
115.731,1392.0,-1224.0,21832.0,-232.0,269.0,-191.0,0.251,12.28,3.08,defect
115.839,3836.0,648.0,18636.0,-303.0,839.0,46.0,0.157,12.24,1.91,defect
115.947,680.0,16.0,20388.0,-211.0,-24.0,76.0,0.122,12.21,1.49,defect
116.055,-2532.0,-2736.0,24832.0,-260.0,-403.0,-307.0,0.156,12.24,1.91,defect
116.164,2344.0,-1308.0,22804.0,-433.0,587.0,-93.0,0.331,12.33,4.09,defect
116.272,3920.0,128.0,16044.0,-361.0,681.0,298.0,0.437,12.38,5.41,defect
116.38,-6220.0,-2044.0,25028.0,-364.0,572.0,-394.0,0.448,12.36,5.53,defect
116.488,892.0,-1344.0,21080.0,-269.0,350.0,-194.0,0.321,12.29,3.94,defect
116.597,-1428.0,-272.0,21892.0,-386.0,-310.0,-13.0,0.157,12.22,1.92,defect
116.704,596.0,-988.0,20020.0,-246.0,385.0,-49.0,0.114,12.22,1.4,defect
116.813,2988.0,-1484.0,22608.0,-277.0,730.0,-127.0,0.154,12.25,1.65,defect
116.921,496.0,420.0,23124.0,-459.0,-137.0,-179.0,0.282,12.31,3.48,defect
117.029,-2344.0,-800.0,22656.0,-326.0,-501.0,-120.0,0.391,12.36,4.84,defect
117.137,1132.0,696.0,21064.0,-529.0,314.0,-149.0,0.451,12.38,5.43,defect
117.244,2156.0,-1620.0,23696.0,-325.0,143.0,-189.0,0.413,12.34,5.09,defect
117.352,272.0,384.0,21888.0,-319.0,145.0,56.0,0.261,12.3,3.2,defect
117.461,160.0,-600.0,21932.0,-367.0,31.0,-211.0,0.134,12.22,1.63,defect
117.569,-1160.0,-604.0,22080.0,-392.0,-90.0,30.0,0.128,12.21,1.56,defect
117.677,1596.0,320.0,21788.0,-354.0,517.0,-72.0,0.163,12.25,2.0,defect
117.785,3128.0,924.0,18820.0,-493.0,209.0,-2.0,0.374,12.35,4.63,defect
117.892,-3308.0,376.0,20760.0,-345.0,-527.0,13.0,0.438,12.38,5.43,defect
118.001,2540.0,-772.0,21320.0,-486.0,533.0,-96.0,0.445,12.36,5.5,defect
118.109,2472.0,1356.0,21604.0,-281.0,1947.0,-239.0,0.263,12.29,3.23,defect
118.218,1040.0,-1088.0,24052.0,-363.0,115.0,-318.0,0.156,12.24,1.9,defect
118.325,-2052.0,-968.0,22160.0,-370.0,-85.0,-125.0,0.114,12.22,1.39,defect
118.433,4724.0,-68.0,18500.0,-330.0,1138.0,108.0,0.164,12.27,2.02,defect
118.543,-1232.0,-184.0,21288.0,-429.0,-82.0,-135.0,0.311,12.33,3.84,defect
118.65,-3228.0,-2240.0,25144.0,-180.0,-135.0,-86.0,0.421,12.37,5.21,defect
118.758,2544.0,-2656.0,23360.0,-321.0,585.0,-314.0,0.455,12.37,5.63,defect
118.866,-400.0,208.0,21596.0,-403.0,-319.0,-197.0,0.369,12.34,4.55,defect
118.974,-2908.0,-3048.0,22540.0,-260.0,-140.0,-179.0,0.18,12.25,2.73,defect
119.083,2440.0,4.0,20700.0,-460.0,498.0,-77.0,0.12,12.22,1.46,defect
119.191,2124.0,-1108.0,21540.0,-312.0,578.0,7.0,0.16,12.25,1.97,defect
119.299,808.0,-548.0,20500.0,-364.0,271.0,-114.0,0.356,12.34,3.71,defect
119.407,36.0,-1216.0,20524.0,-470.0,447.0,-214.0,0.448,12.38,5.54,defect
119.515,544.0,484.0,21888.0,-335.0,157.0,83.0,0.455,12.37,5.62,defect
119.623,-2524.0,-2704.0,21980.0,-406.0,324.0,-52.0,0.276,12.3,4.16,defect
119.73,2260.0,616.0,22100.0,-345.0,272.0,-331.0,0.168,12.24,2.05,defect
119.839,-432.0,-1776.0,23684.0,-393.0,245.0,-191.0,0.113,12.22,1.39,defect
119.947,604.0,156.0,19912.0,-319.0,357.0,3.0,0.16,12.26,1.97,defect
